更新时间,#genre#
20260605 03:25,url

RespoTime,whitelist,#genre#
463.93ms,北京卫视,http://123.130.84.106:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
464.01ms,重庆卫视,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
464.06ms,CCTV8,http://60.2.190.206:4000/udp/239.253.92.195:6060
464.07ms,北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=14205fe676d226d4cdbd1d52fe782dc3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
464.09ms,CCTV16,http://a.xiongnas.top:8888/rtp/239.3.1.184:8001
464.12ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
464.15ms,河北卫视,http://60.2.190.206:4000/udp/239.253.92.154:6011
464.19ms,周深2,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161266513699288_hlsb.m3u8
464.25ms,The Graham Norton Show (1080p),https://amg00654-itv-amg00654c35-rakuten-gb-7598.playouts.now.amagi.tv/playlist.m3u8
464.29ms,CCTV10,http://marcvision.xyz:8000/rtp/238.1.78.241:7800
464.31ms,CCTV2,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
464.31ms,东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8
464.31ms,凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv
464.35ms,辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
464.36ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
464.39ms,山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=8e0686e725376b7a0d2079c0e2beb3dd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
464.43ms,兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
464.46ms,陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
464.56ms,CCTV17,http://www.marcvision.xyz:8000/rtp/238.1.78.178:7296
464.67ms,CCTV10,http://60.2.190.206:4000/udp/239.253.92.196:6061
464.69ms,CCTV6,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8
464.72ms,东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8
464.89ms,CCTV14,http://153.0.171.163:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
464.93ms,河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=ec01ce8339ea6d74589696a9d4ded9c6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
465.02ms,Electric Now (1080p),https://elec-en-xumo.otteravision.com/elec/en/elec_en.m3u8
465.09ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8
465.11ms,CCTV9,http://www.marcvision.xyz:8000/rtp/238.1.78.240:7792
465.15ms,CCTV5+,http://60.10.139.113:8801/hls/15/index.m3u8
465.15ms,CCTV6,http://182.37.41.46:8154/tsfile/live/0006_1.m3u8?key=txiptv
465.15ms,宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=da9d5125bcba51087052d52acfe0952f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
465.17ms,四川卫视,http://60.10.139.113:8801/hls/30/index.m3u8
465.18ms,河南卫视,http://182.37.41.46:8154/tsfile/live/0139_1.m3u8?key=txiptv
465.33ms,北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8
465.34ms,湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8
465.36ms,CCTV3,https://live.264788.xyz/channel/cctv3?streamid=bf8db09e1cc53a2b7ab59e4f4ed11a20&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
465.37ms,江苏卫视,http://123.130.84.106:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
465.41ms,CCTV10,http://www.wjyu.top:4022/rtp/233.18.204.76:5140
465.41ms,山东体育,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
465.42ms,CCTV14,http://60.2.190.206:4000/udp/239.253.92.198:6063
465.48ms,广西广播电视台新闻频道,http://113.15.109.216:59901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
465.55ms,内蒙古卫视,http://153.0.171.163:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
465.68ms,黑龙江卫视,http://221.226.51.220:50081/newlive/live/hls/31/live.m3u8
465.72ms,ABC (720p),http://41.205.93.154/ABC/index.m3u8
465.73ms,广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
465.75ms,河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
465.75ms,浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8
465.75ms,FOX Business (1080p),http://41.205.93.154/FOXBUSINESS/index.m3u8
465.76ms,CCTV14,http://sdray.gicp.net:8822/rtp/239.16.20.14:10140
465.76ms,海南卫视,http://z.d4p.cn:8000/rtp/239.49.8.83:8000
465.80ms,黑龙江卫视,http://60.2.190.206:4000/udp/239.253.92.85:8016
465.81ms,华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
465.83ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
465.86ms,北京卫视,http://60.2.190.206:4000/udp/239.253.92.87:8014
465.92ms,兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=530cb4e58bbc48b7fc26f5e0a2e47966&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
465.97ms,K2,https://d1pmpe0hs35ka5.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-39hsskpppgf72/K2_IT.m3u8
465.98ms,CCTV10,http://60.2.190.206:4000/rtp/239.253.92.196:6061
465.98ms,CCTV17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8
466.00ms,河南卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.17:5146
466.03ms,CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8
466.16ms,CCTV5,http://vp.maomizi.cc:9530/rtp/239.77.0.170:5146
466.20ms,天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
466.20ms,深圳卫视,https://live.264788.xyz/channel/shenzhenweishi?streamid=85961b14ea610e8adbef8769bea8b26e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
466.24ms,CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
466.24ms,CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8
466.32ms,Dance Monkey,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f310000bt8c334lftubd6erba3g&ratio=720p&line=0
466.35ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
466.37ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
466.40ms,黑龙江卫视,https://live.264788.xyz/channel/heilongjiangweishi?streamid=9c1ab264c5f51571ce8602454b157f37&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
466.42ms,青海卫视,https://stream1.freetv.fun/2641af214b8dfbc68796c19888a6819d8f84fdc9facd9a13379f8ed12c91f5ed.ctv
466.44ms,CCTV5,http://153.0.171.163:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
466.52ms,海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=22a384055e4a94909e17012c852ac26d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
466.56ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=7d30132546d771c3ffff77a937dee30d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
466.56ms,山东体育,http://live.xmcdn.com/live/805/64.m3u8
466.58ms,CCTV5,http://120.202.94.181:9446/tsfile/live/0005_1.m3u8?key=txiptv
466.64ms,河北卫视,http://60.2.190.206:4000/rtp/239.253.92.154:6011
466.68ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
466.68ms,海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323
466.69ms,Tele Mantova,https://5ce9406b73c33.streamlock.net/TeleMantova/livestream/playlist.m3u8
466.71ms,CCTV1,http://60.2.190.206:4000/udp/239.253.92.83:8012
466.90ms,山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-6.m3u8
466.92ms,CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8
466.95ms,湖北卫视,http://60.2.190.206:4000/rtp/239.253.92.210:6567
466.97ms,风云足球,https://live.264788.xyz/channel/fengyunzuqiu?streamid=927ac8a2bbea16a44fbdc8cd59deabc8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
466.98ms,华数城市剧场,http://192.144.185.155:6000/rtp/225.1.8.227:4120
466.99ms,重庆卫视,http://222.94.115.176:52343/738910914
467.01ms,CCTV5+,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8
467.02ms,CCTV9,http://60.10.139.113:8801/hls/9/index.m3u8
467.05ms,CCTV风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592
467.07ms,东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019
467.15ms,CCTV13,http://153.0.171.163:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
467.16ms,陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
467.16ms,韩宝仪1,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
467.21ms,CCTV4,http://153.0.171.163:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
467.22ms,云南卫视,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
467.23ms,江西卫视,http://27.129.145.110:4433/hls/36/index.m3u8
467.24ms,湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd 72.会东新闻
467.33ms,江苏卫视,https://live.264788.xyz/channel/jiangsuweishi?streamid=a94278eea34cd01c27cbaca9f3c6e967&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
467.33ms,CHC动作电影,http://116.52.173.144:1234/644368714
467.35ms,浙江卫视,http://hnzznas.xgpuplay.eu.org:8818/rtp/225.1.2.85:10504
467.36ms,CCTV16(4K),https://live.264788.xyz/channel/cctv164k?streamid=e2fed648244b0ba2817187fcba2ca6cb&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
467.37ms,CCTV4,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
467.37ms,Terra Mater WILD English (1080p),https://amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0343/playlist.m3u8
467.46ms,山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
467.47ms,贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=01f707f6640e30898178fa804c82efe9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
467.50ms,山西卫视,http://113.25.252.226:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
467.53ms,北京卫视,http://vp.maomizi.cc:9530/rtp/239.77.0.91:5146
467.55ms,TVCG MNE,https://rtcg-live-open.morescreens.com/RTCG_1_004/playlist.m3u8
467.55ms,CCTV6,http://116.1.148.123:9901/newlive/live/hls/6/live.m3u8
467.62ms,CHC家庭影院,http://27.12.12.174:1234/644368373
467.64ms,江苏卫视,http://www.sclvip.top:5566/rtp/239.49.8.16:9602
467.67ms,大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
467.76ms,CCTV13,http://www.negative.top:50000/rtp/233.50.200.97:5140
467.79ms,深圳卫视,http://120.198.95.220:9901/tsfile/live/1048_1.m3u8?key=txiptv
467.79ms,金鹰卡通,https://stream1.freetv.fun/6b9cda990431ca95508068a24d4709f1f0a86c466fc5baeb2c537eb04275bcd2.ctv
467.80ms,河北卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.214:5146
467.82ms,CCTV17,http://60.2.190.206:4000/udp/239.253.93.150:6318
467.83ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
467.83ms,湖南卫视,http://60.2.190.206:4000/udp/239.253.92.84:8015
467.86ms,东南卫视,http://a.xiongnas.top:8888/rtp/239.3.1.156:8148
467.93ms,浙江卫视,http://www.ruoshui.uno:554/rtp/239.77.0.89:5146
467.98ms,CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8
468.07ms,CCTV8,http://www.ruoshui.uno:554/rtp/239.77.0.172:5146
468.08ms,辽宁春晚,https://live.metshop.top/douyu/9403738
468.09ms,湖南卫视,http://118.193.115.2:9901/tsfile/live/0128_2.m3u8?key=txiptv
468.14ms,十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
468.14ms,北京卫视,http://www.ruoshui.uno:554/rtp/239.77.0.91:5146
468.17ms,CCTV9,https://live.264788.xyz/channel/cctv9?streamid=849c59eb8f64e0b008b7d63ed949bd9a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
468.20ms,CCTV6,http://222.223.41.27:8888/hls/6/index.m3u8
468.22ms,广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8
468.23ms,广东卫视,http://www.ruoshui.uno:554/rtp/239.77.0.84:5146
468.24ms,海南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.40:10234
468.24ms,何润东-我记得我爱过,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cm12qa3c77u3pbdnrr00&ratio=720p&line=0
468.25ms,La7,https://d1chghleocc9sm.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-evfku205gqrtf/Live.m3u8
468.34ms,CCTV9,http://222.223.41.27:8888/hls/9/index.m3u8
468.38ms,万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
468.41ms,内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=dbc9e4620de208f00796339fe9abda05&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
468.43ms,CCTV11,http://www.wjyu.top:4022/rtp/233.18.204.77:5140
468.43ms,山东生活,http://live.xmcdn.com/live/802/64.m3u8
468.44ms,江苏卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.18:5146
468.45ms,广西卫视,http://113.25.252.226:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
468.45ms,鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
468.47ms,湖南卫视,http://60.10.139.113:8801/hls/17/index.m3u8
468.49ms,CCTV6,http://60.2.190.206:4000/udp/239.253.92.193:6058
468.49ms,CCTV9,https://live.264788.xyz/channel/cctv9?streamid=965471f22871b869185fa44895550cf6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
468.49ms,旅游卫视,http://153.0.171.163:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
468.53ms,CCTV14,http://www.ruoshui.uno:554/rtp/239.77.0.133:5146
468.56ms,HGTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23097
468.57ms,广东卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.84:5146
468.57ms,深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8
468.64ms,河北卫视,http://116.236.204.18:1234/962042070
468.66ms,康巴卫视,https://stream1.freetv.fun/0de2ac9a0e7c3146b44c21f35ce10496eff2b9f67f7b9a106ba8493bf2d9cbee.ctv
468.71ms,Nuvola Tv,https://stream.nuvola.tv:8181/memfs/4aaa6328-1879-4ebf-b18a-498146d0c61c.m3u8
468.72ms,梨园频道,http://60.2.190.206:4000/udp/239.253.93.133:6441
468.74ms,浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
468.76ms,CCTV3,http://222.223.41.27:8888/hls/3/index.m3u8
468.76ms,凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0
468.78ms,CCTV7,http://60.2.190.206:4000/udp/239.253.92.194:6059
468.86ms,四川卫视,http://60.2.190.206:4000/udp/239.253.92.16:6043
468.88ms,内蒙古卫视,https://stream1.freetv.fun/3b0b850483e1ae63e74c17427d2269d7e47b36a1293d8236d90150c5a14ac1fb.ctv
468.93ms,湖北综合,http://58.19.133.144:9901
468.97ms,广东卫视,http://60.2.190.206:4000/udp/239.253.92.206:8108
469.00ms,隐秘王国里的奇迹3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8
469.02ms,四川卫视,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
469.02ms,山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8
469.02ms,ATXN3 (1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(c55d1594-ad62-7434-aa17-4d71adb80f99)/index.m3u8
469.07ms,蜥蜴安身火山岛(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0c3c388b10ad4cf78f312c6d6620f1e0/1200.m3u8
469.13ms,CCTV6,http://27.129.145.110:4433/hls/6/index.m3u8
469.15ms,CHC动作电影,http://27.12.12.174:1234/644368714
469.21ms,CCTV6,http://118.193.115.2:9901/tsfile/live/0006_1.m3u8?key=txiptv
469.22ms,湖南卫视,http://www.ruoshui.uno:554/rtp/239.77.1.5:5146
469.23ms,谭咏麟2,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457136736166158_hlsb.m3u8
469.25ms,CCTV10,http://yhms.aylzline.top:8899/rtp/225.1.2.81:10480
469.25ms,河南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.22:10126
469.27ms,生活时尚,https://live.264788.xyz/channel/shenghuoshishang?streamid=cb8f820b65576198b4e792f919fe8a43&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
469.28ms,河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
469.29ms,CCTV4,https://live.264788.xyz/channel/cctv4?streamid=cc1a7c2d76ea7e0ab85515d9318d6a67&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
469.33ms,深圳卫视,http://liuwenxiaokevin.top:14044/rtp/233.18.204.89:5140
469.38ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-10.m3u8
469.39ms,自然界奥运冠军,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7b968e9b50984d598d96c6fc5af40b4c/1200.m3u8
469.43ms,CCTV15,http://60.2.190.206:4000/udp/239.253.93.154:6322
469.49ms,湖北卫视,http://60.10.139.113:8801/hls/29/index.m3u8
469.50ms,河北卫视,http://116.52.173.144:1234/962042070
469.51ms,ALLBLK Gems (720p),https://df1zke3zj042m.cloudfront.net/playlist.m3u8
469.53ms,CCTV10,http://58.56.162.102:4466/newlive/live/hls/11/live.m3u8
469.56ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8
469.62ms,贵州卫视,http://60.2.190.206:4000/rtp/239.253.92.105:6055
469.67ms,山西卫视,http://58.56.162.102:4466/newlive/live/hls/32/live.m3u8
469.76ms,CCTV4,http://60.2.190.206:4000/udp/239.253.93.192:6370
469.79ms,CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
469.79ms,湖南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.50:10294
469.82ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=723ba4b322fd8ec423d8f247a6dbe636&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
469.93ms,CCTV8,http://58.56.162.102:4466/newlive/live/hls/9/live.m3u8
469.94ms,CCTV16,http://home.amucn.net:8800/rtp/239.49.8.31:8000
470.03ms,湖南卫视,http://60.2.190.206:4000/rtp/239.253.92.84:8015
470.09ms,Хуго 2,http://fta.hugo.mk:1935/live/tvhugo/stream/2.m3u8
470.13ms,黑龙江卫视,https://live.264788.xyz/channel/heilongjiangweishi?streamid=9e03d442683b7ecf5b887926d8068438&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
470.17ms,CCTV5,http://hongzhijiaoyu.net:8188/rtp/239.77.0.170:5146
470.20ms,动漫秀场,https://live.264788.xyz/channel/dongmanxiuchang?streamid=a928725eedc3bcd4c7b321edbf6bdac7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
470.20ms,马路情歌-冯巩周涛,http://uptt.gcwduoduo.com/v/181110/bffe379ba1daf33e0e55dbc54b3046f6.mp4
470.37ms,CCTV2,http://a.xiongnas.top:8888/rtp/239.3.1.60:8084
470.44ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-31.ctv
470.46ms,安徽卫视,http://27.129.145.110:4433/hls/26/index.m3u8
470.51ms,捕食一瞬间(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b66704d4d4aa4ea7bab6e6ef673568b3/1200.m3u8
470.56ms,广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
470.61ms,广东卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.13:9422
470.70ms,北京卫视,http://153.0.171.163:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
470.70ms,CCTV8,http://182.37.41.46:8154/tsfile/live/0008_1.m3u8?key=txiptv
470.75ms,黑龙江卫视,http://153.0.171.163:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
470.85ms,浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
470.90ms,央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=48691acaca580ae2f75be80db77a49f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
470.91ms,广西卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.70:6432
470.92ms,Radio 51 Tv,https://59d7d6f47d7fc.streamlock.net/canale51/canale51/chunklist_w1193883900.m3u8
470.93ms,陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
470.97ms,东南卫视,http://marcvision.xyz:8000/rtp/238.1.78.22:6104
470.97ms,山东卫视,http://182.37.41.46:8154/tsfile/live/0131_1.m3u8?key=txiptv
471.10ms,Food Network,https://dk3okdd5036kz.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-o4pw0nc02sthz/Foodnetwork_IT.m3u8
471.12ms,Sony Sports1,https://t.freetv.fun/live/sony-sports-ten-1.ts
471.17ms,隐秘王国里的奇迹4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8
471.20ms,靖天戏剧,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058
471.22ms,Natick Education Channel (720p),https://livestream.telvue.com/natickpegasus1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
471.38ms,CCTV5,https://live.264788.xyz/channel/cctv5?streamid=bfdc7fd4fdd7c31f07cacd34d3cb0a5a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
471.46ms,CCTV14,http://27.129.145.110:4433/hls/14/index.m3u8
471.47ms,CCTV14,https://live.264788.xyz/channel/cctv14?streamid=d97345047af477cfec39d9d99a9e62f8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
471.49ms,CCTV11,http://27.129.145.110:4433/hls/11/index.m3u8
471.55ms,重庆卫视,http://b.xiongnas.top:8888/rtp/239.3.1.122:8160
471.58ms,WISC-TV CBS 3 (Madison WI),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89895.ts
471.68ms,角马幸运儿(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/40c883e3f4c441d08422ce49aec61644/1200.m3u8
471.82ms,兵团卫视,http://60.2.190.206:4000/udp/239.253.93.176:6344
471.86ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-9.ctv
471.99ms,3ABN Dare To Dream Network,https://3abn.bozztv.com/3abn2/d2d_live/smil:d2d_live.smil/playlist.m3u8
472.04ms,CCTV1,http://27.129.145.110:4433/hls/1/index.m3u8
472.18ms,四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
472.19ms,辽宁卫视,http://27.129.145.110:4433/hls/30/index.m3u8
472.23ms,浙江卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.89:5146
472.26ms,Ajman tv,https://t.freetv.fun/live/jimani-tv.m3u8
472.26ms,海南卫视,http://58.56.162.102:4466/newlive/live/hls/30/live.m3u8
472.34ms,CCTV15,http://153.0.171.163:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
472.38ms,CHC动作电影,http://116.236.204.18:1234/644368714
472.41ms,南宁新闻综合,http://live.xmcdn.com/live/305/64.m3u8?aac
472.43ms,安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=fb8fe141f6787a1c084cd093425acf4d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
472.44ms,Degrassi (720p),https://d3537vnymvfque.cloudfront.net/playlist.m3u8
472.46ms,CCTV17,http://wmh.wmh.ink:6633/rtp/239.77.0.198:5146
472.47ms,北京卫视,http://123.130.84.106:8154/tsfile/live/0122_1.m3u8
472.59ms,宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
472.60ms,CCTV11,http://marcvision.xyz:8000/rtp/238.1.78.206:7502
472.64ms,北京卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.11:9414
472.64ms,Natick Public Access Channel (720p),https://livestream.telvue.com/natickpegasus2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
472.76ms,CCTV5,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8
472.76ms,四川卫视,http://182.37.41.46:8154/tsfile/live/0123_1.m3u8?key=txiptv
472.85ms,WWSB-TV ABC 7 (Sarasota FL),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/112252.ts
